Date,X_00060_00003,X_00060_00003_cd
2014-03-13,1600,A
2014-03-14,1480,A
2014-03-15,335,A
2014-03-16,343,A
2014-03-17,1620,A
2014-03-18,1730,A
2014-03-19,3940,A
2014-03-20,4240,A
2014-03-21,4260,A
2014-03-22,628,A
2014-03-23,343,A
2014-03-24,2610,A
2014-03-25,2790,A
2014-03-26,2790,A
2014-03-27,2600,A
2014-03-28,1360,A
2014-03-29,343,A
2014-03-30,343,A
2014-03-31,1600,A
2014-04-01,1350,A
2014-04-02,1330,A
2014-04-03,1140,A
2014-04-04,1300,A
2014-04-05,344,A
2014-04-06,343,A
2014-04-07,1490,A
2014-04-08,666,A
2014-04-09,4790,A
2014-04-10,7550,A
2014-04-11,6780,A
2014-04-12,5970,A
2014-04-13,5910,A
2014-04-14,4910,A
2014-04-15,4170,A
2014-04-16,2430,A
2014-04-17,2670,A
2014-04-18,4110,A
2014-04-19,632,A
2014-04-20,2260,A
